MEASURE USED:
max - lru_order
where max = 10000
lru_size  =  3000

hit rate = 8.176820318913405


max value is 1996045
item	value	weight	take
2833	7167	18	false
2834	7166	27	false
2835	7165	5	false
2836	7164	25	false
2837	7163	34	false
2838	7162	8	false
2839	7161	28	false
2840	7160	16	false
2841	7159	19	false
2842	7158	17	false
2843	7157	39	false
2844	7156	19	false
2845	7155	49	false
2846	7154	39	false
2847	7153	30	false
2848	7152	9	false
2849	7151	11	false
2850	7150	32	false
2851	7149	50	false
2852	7148	25	false
2853	7147	12	false
2854	7146	37	false
2855	7145	2	true
2856	7144	11	false
2857	7143	41	false
2858	7142	21	false
2859	7141	19	false
2860	7140	26	false
2861	7139	36	false
2862	7138	10	false
2863	7137	25	false
2864	7136	14	false
2865	7135	4	false
2866	7134	11	false
2867	7133	29	false
2868	7132	37	false
2869	7131	36	false
2870	7130	28	false
2871	7129	43	false
2872	7128	32	false
2873	7127	22	false
2874	7126	7	false
2875	7125	3	true
2876	7124	40	false
2877	7123	7	false
2878	7122	6	false
2879	7121	32	false
2880	7120	8	false
2881	7119	28	false
2882	7118	44	false
2883	7117	16	false
2884	7116	9	false
2885	7115	4	false
2886	7114	40	false
2887	7113	22	false
2888	7112	31	false
2889	7111	41	false
2890	7110	45	false
2891	7109	47	false
2892	7108	34	false
2893	7107	8	false
2894	7106	11	false
2895	7105	40	false
2896	7104	40	false
2897	7103	23	false
2898	7102	13	false
2899	7101	25	false
2900	7100	31	false
2901	7099	50	false
2902	7098	21	false
2903	7097	11	false
2904	7096	44	false
2905	7095	11	false
2906	7094	24	false
2907	7093	22	false
2908	7092	10	false
2909	7091	4	false
2910	7090	9	false
2911	7089	47	false
2912	7088	48	false
2913	7087	15	false
2914	7086	31	false
2915	7085	23	false
2916	7084	18	false
2917	7083	39	false
2918	7082	28	false
2919	7081	10	false
2920	7080	49	false
2921	7079	5	false
2922	7078	13	false
2923	7077	2	true
2924	7076	37	false
2925	7075	30	false
2926	7074	30	false
2927	7073	43	false
2928	7072	26	false
2929	7071	31	false
2930	7070	47	false
2931	7069	16	false
2932	7068	46	false
2933	7067	22	false
2934	7066	9	false
2935	7065	7	false
2936	7064	50	false
2937	7063	5	false
2938	7062	36	false
2939	7061	36	false
2940	7060	48	false
2941	7059	50	false
2942	7058	19	false
2943	7057	4	false
2944	7056	27	false
2945	7055	46	false
2946	7054	40	false
2947	7053	19	false
2948	7052	15	false
2949	7051	16	false
2950	7050	49	false
2951	7049	32	false
2952	7048	8	false
2953	7047	41	false
2954	7046	38	false
2955	7045	8	false
2956	7044	11	false
2957	7043	41	false
2958	7042	28	false
2959	7041	32	false
2960	7040	16	false
2961	7039	22	false
2962	7038	14	false
2963	7037	19	false
2964	7036	39	false
2965	7035	33	false
2966	7034	42	false
2967	7033	21	false
2968	7032	29	false
2969	7031	6	false
2970	7030	1	true
2971	7029	7	false
2972	7028	4	false
2973	7027	39	false
2974	7026	8	false
2975	7025	44	false
2976	7024	38	false
2977	7023	12	false
2978	7022	40	false
2979	7021	21	false
2980	7020	14	false
2981	7019	15	false
2982	7018	17	false
2983	7017	13	false
2984	7016	49	false
2985	7015	30	false
2986	7014	16	false
2987	7013	11	false
2988	7012	35	false
2989	7011	18	false
2990	7010	39	false
2991	7009	12	false
2992	7008	46	false
2993	7007	34	false
2994	7006	28	false
2995	7005	36	false
2996	7004	7	false
2997	7003	1	true
2998	7002	4	false
2999	7001	41	false
3000	7000	27	false
